Exercise acceleration data
Captured with Sensus v2
Sampling frequency [Hz]; 400.641021728516
Acquisition time [s]; 50.8884484969575
Number of data points; 20388
Date; 02/06/y2021 10:10:33 -03:00
Index; Z1 [mV]; Z2 [mV]
0; 1372.55920410156; 2027.71704101563
1; 1362.22021484375; 2023.64099121094
2; 1374.72521972656; 2021.4453125
3; 1355.33166503906; 2022.43237304688
4; 1327.75549316406; 2022.63427734375
5; 1341.416015625; 2022.32348632813
6; 1345.58703613281; 2024.30395507813
7; 1313.21020507813; 2025.64428710938
8; 1310.79260253906; 2026.21313476563
9; 1341.88928222656; 2028.529296875
10; 1347.470703125; 2027.36096191406
11; 1340.1904296875; 2024.36608886719
12; 1356.77697753906; 2027.5400390625
13; 1369.53332519531; 2029.74584960938
14; 1359.07470703125; 2024.54125976563
15; 1357.08569335938; 2022.30090332031
16; 1370.80432128906; 2027.16101074219
17; 1387.5205078125; 2028.57739257813
18; 1406.0244140625; 2024.10278320313
19; 1405.57775878906; 2021.84228515625
20; 1383.28308105469; 2022.58557128906
21; 1362.84948730469; 2022.77038574219
22; 1353.33984375; 2023.35656738281
23; 1361.73937988281; 2024.22436523438
24; 1360.46704101563; 2023.77111816406
25; 1331.94555664063; 2023.35241699219
26; 1336.33959960938; 2023.24597167969
27; 1375.16345214844; 2022.45336914063
28; 1369.44506835938; 2022.97399902344
29; 1333.30505371094; 2025.05505371094
30; 1343.93493652344; 2027.52941894531
31; 1382.28894042969; 2029.68078613281
32; 1385.38122558594; 2027.71948242188
33; 1371.60632324219; 2025.04638671875
34; 1369.08935546875; 2027.953125
35; 1345.53186035156; 2028.53283691406
36; 1325.11853027344; 2023.16101074219
37; 1372.22326660156; 2023.04724121094
38; 1414.53698730469; 2027.96948242188
39; 1367.41345214844; 2027.08605957031
40; 1325.357421875; 2022.57568359375
41; 1360.80139160156; 2021.59313964844
42; 1388.45642089844; 2022.42260742188
43; 1356.35791015625; 2022.84106445313
44; 1322.17053222656; 2023.3115234375
45; 1338.69860839844; 2022.62072753906
46; 1381.94311523438; 2021.61889648438
47; 1390.94396972656; 2023.75793457031
48; 1359.17114257813; 2026.64672851563
49; 1334.27709960938; 2026.82775878906
50; 1340.85412597656; 2028.27185058594
51; 1363.12805175781; 2029.56579589844
52; 1364.67041015625; 2025.13940429688
53; 1330.04125976563; 2022.294921875
54; 1299.69372558594; 2027.31359863281
55; 1305.419921875; 2030.23974609375
56; 1325.97143554688; 2024.75903320313
57; 1339.24523925781; 2021.80737304688
58; 1348.92504882813; 2027.75695800781
59; 1359.37731933594; 2031.18957519531
60; 1359.12609863281; 2026.18005371094
61; 1348.037109375; 2021.69458007813
62; 1340.43713378906; 2021.94982910156
63; 1332.34802246094; 2023.13159179688
64; 1330.25036621094; 2023.37048339844
65; 1347.0146484375; 2022.53649902344
66; 1360.82360839844; 2021.82788085938
67; 1361.07299804688; 2024.55859375
68; 1362.2724609375; 2029.77770996094
69; 1366.68103027344; 2032.11254882813
70; 1368.84106445313; 2031.23376464844
71; 1367.23046875; 2030.6591796875
72; 1369.60388183594; 2030.75610351563
73; 1367.7001953125; 2030.57153320313
74; 1345.70153808594; 2030.21911621094
75; 1333.12109375; 2030.0146484375
76; 1338.53369140625; 2030.14892578125
77; 1322.08056640625; 2030.27001953125
78; 1305.94506835938; 2029.95690917969
79; 1339.314453125; 2030.26049804688
80; 1381.68835449219; 2031.31640625
81; 1368.08044433594; 2029.03564453125
82; 1332.64978027344; 2023.55285644531
83; 1339.51379394531; 2023.41442871094
84; 1359.24426269531; 2029.10412597656
85; 1358.31884765625; 2031.64282226563
86; 1376.41625976563; 2030.28735351563
87; 1401.29650878906; 2029.76501464844
88; 1376.56640625; 2030.10461425781
89; 1344.66870117188; 2030.22583007813
90; 1354.67138671875; 2030.36560058594
91; 1354.78466796875; 2030.33959960938
92; 1321.99267578125; 2030.08520507813
93; 1310.81079101563; 2029.99340820313
94; 1343.25036621094; 2030.03845214844
95; 1372.56005859375; 2030.18627929688
96; 1361.49609375; 2030.52551269531
97; 1341.4560546875; 2030.3583984375
98; 1344.04992675781; 2029.72058105469
99; 1353.74755859375; 2029.28576660156
100; 1361.52172851563; 2027.37292480469
101; 1366.70092773438; 2022.99206542969
102; 1367.19775390625; 2020.86657714844
103; 1363.03283691406; 2025.12536621094
104; 1349.81677246094; 2029.04943847656
105; 1344.93579101563; 2026.58581542969
106; 1349.64538574219; 2025.79272460938
107; 1346.59118652344; 2028.611328125
108; 1352.22241210938; 2026.97924804688
109; 1353.85925292969; 2025.64050292969
110; 1333.38989257813; 2027.86535644531
111; 1336.57421875; 2026.32604980469
112; 1364.71618652344; 2025.17443847656
113; 1363.64392089844; 2028.14599609375
114; 1349.17260742188; 2027.97216796875
115; 1362.64831542969; 2026.89880371094
116; 1372.67810058594; 2028.38427734375
117; 1357.52917480469; 2026.23876953125
118; 1351.32849121094; 2022.0419921875
119; 1356.29772949219; 2021.69128417969
120; 1361.79992675781; 2022.15393066406
121; 1368.32666015625; 2021.87658691406
122; 1359.99548339844; 2024.65710449219
123; 1352.30810546875; 2027.44409179688
124; 1355.01867675781; 2025.28491210938
125; 1347.10864257813; 2022.38134765625
126; 1353.029296875; 2022.208984375
127; 1371.89916992188; 2022.24169921875
128; 1357.87915039063; 2022.13488769531
129; 1340.60754394531; 2022.74389648438
130; 1343.974609375; 2023.017578125
131; 1327.83276367188; 2022.79345703125
132; 1320.45141601563; 2022.47253417969
133; 1362.970703125; 2021.95617675781
134; 1399.30151367188; 2021.97082519531
