Exercise acceleration data
Captured with Sensus v2
Sampling frequency [Hz]; 400.641021728516
Acquisition time [s]; 89.5315208743313
Number of data points; 35870
Date; 04/06/y2021 12:07:06 -03:00
Index; Z1 [mV]; Z2 [mV]
0; 1129.23010253906; 2014.57287597656
1; 1033.94030761719; 2013.22900390625
2; 951.696228027344; 2013.21301269531
3; 898.375244140625; 2016.69018554688
4; 868.223937988281; 2020.57397460938
5; 851.006774902344; 2021.38659667969
6; 856.888854980469; 2020.5283203125
7; 874.372680664063; 2020.33630371094
8; 878.817504882813; 2020.96484375
9; 860.38671875; 2021.37841796875
10; 820.163635253906; 2021.69519042969
11; 771.866027832031; 2021.56091308594
12; 734.221862792969; 2017.97277832031
13; 721.108947753906; 2014.52014160156
14; 727.209289550781; 2017.47314453125
15; 763.376098632813; 2020.22631835938
16; 864.874694824219; 2016.51782226563
17; 995.9482421875; 2012.90002441406
18; 1094.14416503906; 2012.92004394531
19; 1167.04272460938; 2012.98132324219
20; 1227.39331054688; 2014.2451171875
21; 1288.95349121094; 2017.74206542969
22; 1387.60388183594; 2017.31286621094
23; 1510.98645019531; 2014.60595703125
24; 1594.90441894531; 2017.76232910156
25; 1596.86828613281; 2020.24633789063
26; 1565.30883789063; 2015.62524414063
27; 1574.52209472656; 2014.20959472656
28; 1601.13525390625; 2018.51123046875
29; 1595.625; 2017.91809082031
30; 1585.64147949219; 2013.24633789063
31; 1603.84753417969; 2014.44555664063
32; 1622.59545898438; 2019.74340820313
33; 1624.64892578125; 2019.27368164063
34; 1645.64294433594; 2014.14001464844
35; 1685.34057617188; 2012.29516601563
36; 1695.916015625; 2013.58825683594
37; 1687.36193847656; 2014.61279296875
38; 1696.00769042969; 2015.03918457031
39; 1710.34643554688; 2014.93969726563
40; 1712.55322265625; 2014.23071289063
41; 1686.81481933594; 2013.16955566406
42; 1616.36755371094; 2014.80261230469
43; 1514.57983398438; 2018.95983886719
44; 1428.65905761719; 2018.73742675781
45; 1399.91418457031; 2016.75219726563
46; 1408.45678710938; 2018.65771484375
47; 1430.89709472656; 2017.94189453125
48; 1472.76208496094; 2015.89953613281
49; 1500.15478515625; 2018.97241210938
50; 1496.08862304688; 2019.68627929688
51; 1495.65893554688; 2017.33520507813
52; 1492.80004882813; 2019.18811035156
53; 1456.27612304688; 2019.06567382813
54; 1406.75793457031; 2014.05432128906
55; 1368.431640625; 2012.44213867188
56; 1312.90612792969; 2014.41540527344
57; 1240.73278808594; 2014.84887695313
58; 1225.60571289063; 2013.92297363281
59; 1272.16442871094; 2013.23229980469
60; 1300.10754394531; 2013.47412109375
61; 1305.88171386719; 2016.259765625
62; 1315.01574707031; 2019.2080078125
63; 1313.98291015625; 2017.98400878906
64; 1302.51623535156; 2017.11083984375
65; 1264.20092773438; 2019.22277832031
66; 1227.07885742188; 2017.80017089844
67; 1258.33483886719; 2013.794921875
68; 1301.51696777344; 2012.45690917969
69; 1290.41064453125; 2013.84826660156
70; 1275.12109375; 2018.02062988281
71; 1269.74926757813; 2020.69970703125
72; 1252.11242675781; 2017.36877441406
73; 1243.74157714844; 2013.50695800781
74; 1246.13293457031; 2013.61499023438
75; 1259.46459960938; 2014.658203125
76; 1300.07446289063; 2014.68237304688
77; 1347.92956542969; 2014.51110839844
78; 1368.38232421875; 2014.05322265625
79; 1340.08374023438; 2012.84790039063
80; 1292.40283203125; 2013.09436035156
81; 1278.4296875; 2017.00573730469
82; 1268.90295410156; 2021.11181640625
83; 1240.43151855469; 2021.60705566406
84; 1247.90087890625; 2020.61975097656
85; 1277.53100585938; 2020.46105957031
86; 1261.56530761719; 2020.53051757813
87; 1214.33081054688; 2020.48522949219
88; 1170.97058105469; 2020.34594726563
89; 1131.697265625; 2020.291015625
90; 1114.224609375; 2020.96166992188
91; 1121.29333496094; 2021.59582519531
92; 1122.6982421875; 2020.94250488281
93; 1094.05151367188; 2020.486328125
94; 1044.08239746094; 2021.09228515625
95; 1033.50659179688; 2019.20104980469
96; 1078.71411132813; 2014.99768066406
97; 1126.99694824219; 2015.1240234375
98; 1165.52648925781; 2019.39172363281
99; 1188.87121582031; 2021.23718261719
100; 1184.46643066406; 2020.48522949219
101; 1198.44860839844; 2020.27587890625
102; 1255.67102050781; 2020.54016113281
103; 1302.83386230469; 2020.63806152344
104; 1304.66027832031; 2020.66784667969
105; 1302.82800292969; 2020.61657714844
106; 1335.91088867188; 2020.52160644531
107; 1362.68762207031; 2020.48693847656
108; 1354.63000488281; 2020.42761230469
109; 1335.17028808594; 2020.25305175781
110; 1290.64721679688; 2020.57360839844
111; 1227.97875976563; 2020.9482421875
112; 1202.45886230469; 2018.65319824219
113; 1212.97998046875; 2014.19763183594
114; 1223.83764648438; 2012.24340820313
115; 1232.15893554688; 2013.15502929688
116; 1222.60339355469; 2013.12890625
117; 1176.16687011719; 2013.5185546875
118; 1151.76147460938; 2016.64660644531
119; 1158.90832519531; 2017.37194824219
120; 1112.48425292969; 2015.83178710938
121; 1064.82275390625; 2017.71862792969
122; 1107.13610839844; 2018.33569335938
123; 1155.15026855469; 2014.56811523438
124; 1142.62487792969; 2012.94458007813
125; 1131.20336914063; 2016.18103027344
126; 1153.54931640625; 2019.81335449219
127; 1170.63208007813; 2019.09252929688
128; 1151.10656738281; 2017.701171875
129; 1122.88830566406; 2019.06494140625
130; 1130.18286132813; 2017.71984863281
131; 1153.15051269531; 2014.52233886719
132; 1166.80493164063; 2014.72338867188
133; 1195.73547363281; 2015.80639648438
134; 1226.236328125; 2015.66674804688
135; 1220.55712890625; 2015.25695800781
