Exercise acceleration data
Captured with Sensus v2
Sampling frequency [Hz]; 400.641021728516
Acquisition time [s]; 15.9843841560975
Number of data points; 6404
Date; 01/06/y2021 18:27:49 -03:00
Index; Z1 [mV]; Z2 [mV]
0; 1432.78039550781; 2014.80908203125
1; 1441.59362792969; 2015.17260742188
2; 1444.72045898438; 2010.10424804688
3; 1396.11926269531; 2010.0751953125
4; 1320.04919433594; 2015.708984375
5; 1293.06042480469; 2015.66796875
6; 1313.53955078125; 2010.13684082031
7; 1332.19580078125; 2008.13134765625
8; 1345.28405761719; 2009.72790527344
9; 1379.55261230469; 2009.51452636719
10; 1453.63439941406; 2008.80908203125
11; 1514.56860351563; 2012.04321289063
12; 1485.20556640625; 2014.86364746094
13; 1408.34228515625; 2011.50939941406
14; 1367.64025878906; 2009.15881347656
15; 1350.35717773438; 2013.46850585938
16; 1323.31665039063; 2015.36987304688
17; 1300.83850097656; 2012.51770019531
18; 1286.06994628906; 2013.91711425781
19; 1259.74291992188; 2015.83532714844
20; 1229.71923828125; 2010.8369140625
21; 1223.41784667969; 2007.49877929688
22; 1255.91784667969; 2012.44909667969
23; 1312.03991699219; 2016.59240722656
24; 1338.23291015625; 2013.08837890625
25; 1316.75036621094; 2008.35571289063
26; 1314.47399902344; 2007.87963867188
27; 1359.43518066406; 2008.78991699219
28; 1370.90270996094; 2008.98779296875
29; 1314.75891113281; 2008.87963867188
30; 1270.01416015625; 2007.89636230469
31; 1272.654296875; 2008.453125
32; 1293.44213867188; 2012.80798339844
33; 1337.02319335938; 2013.97241210938
34; 1393.00622558594; 2008.73400878906
35; 1420.95617675781; 2007.74658203125
36; 1432.25708007813; 2013.7373046875
37; 1461.31323242188; 2015.24389648438
38; 1494.07751464844; 2010.09362792969
39; 1493.17443847656; 2009.18408203125
40; 1459.99169921875; 2014.8203125
41; 1410.02807617188; 2016.05285644531
42; 1344.56298828125; 2009.94506835938
43; 1298.607421875; 2007.43273925781
44; 1316.15673828125; 2012.970703125
45; 1366.97448730469; 2017.15991210938
46; 1360.90600585938; 2013.80725097656
47; 1281.5068359375; 2008.86401367188
48; 1231.00537109375; 2007.40771484375
49; 1248.19104003906; 2007.2626953125
50; 1267.86743164063; 2008.72180175781
51; 1288.74987792969; 2011.86242675781
52; 1335.17236328125; 2012.34411621094
53; 1380.68884277344; 2012.68017578125
54; 1412.63610839844; 2014.20141601563
55; 1422.82592773438; 2011.42224121094
56; 1414.93798828125; 2010.26013183594
57; 1414.45520019531; 2014.20629882813
58; 1401.82153320313; 2014.44946289063
59; 1359.42919921875; 2013.71166992188
60; 1317.77661132813; 2014.76452636719
61; 1286.77685546875; 2011.78747558594
62; 1264.15698242188; 2011.05737304688
63; 1269.34033203125; 2014.95642089844
64; 1309.05725097656; 2013.12487792969
65; 1346.15173339844; 2007.89196777344
66; 1337.36303710938; 2007.54602050781
67; 1345.61572265625; 2009.30786132813
68; 1436.79943847656; 2009.02307128906
69; 1495.41430664063; 2008.34008789063
70; 1440.55590820313; 2010.92224121094
71; 1374.513671875; 2015.79443359375
72; 1366.845703125; 2017.78588867188
73; 1390.16638183594; 2016.72045898438
74; 1416.45495605469; 2015.98217773438
75; 1436.39965820313; 2015.92102050781
76; 1438.36791992188; 2015.81994628906
77; 1425.2294921875; 2015.84289550781
78; 1431.37170410156; 2016.037109375
79; 1458.67980957031; 2016.14379882813
80; 1466.3427734375; 2016.10961914063
81; 1440.97705078125; 2016.12646484375
82; 1405.52685546875; 2016.13903808594
83; 1375.5771484375; 2016.59118652344
84; 1343.52954101563; 2016.50695800781
85; 1334.46667480469; 2012.818359375
86; 1379.50659179688; 2008.78869628906
87; 1419.62829589844; 2011.27758789063
88; 1412.392578125; 2016.57250976563
89; 1405.57116699219; 2017.68029785156
90; 1403.41943359375; 2016.61389160156
91; 1376.27197265625; 2016.58044433594
92; 1337.08215332031; 2016.75756835938
93; 1304.72705078125; 2016.79016113281
94; 1303.99108886719; 2017.11535644531
95; 1329.54467773438; 2017.04748535156
96; 1308.94213867188; 2016.53881835938
97; 1216.75183105469; 2016.25244140625
98; 1129.23303222656; 2014.16137695313
99; 1114.9677734375; 2011.29870605469
100; 1171.44311523438; 2013.11743164063
101; 1259.46228027344; 2015.72900390625
102; 1327.41589355469; 2012.53039550781
103; 1346.91430664063; 2008.60864257813
104; 1343.0126953125; 2008.43054199219
105; 1354.93469238281; 2008.91430664063
106; 1388.84497070313; 2008.24279785156
107; 1412.94616699219; 2008.24658203125
108; 1404.56677246094; 2012.43603515625
109; 1382.76062011719; 2017.54125976563
110; 1359.78955078125; 2014.96130371094
111; 1326.0478515625; 2010.46325683594
112; 1305.38818359375; 2013.39367675781
113; 1333.15869140625; 2014.65881347656
114; 1397.31896972656; 2010.48413085938
115; 1447.71252441406; 2011.54772949219
116; 1445.44714355469; 2014.86181640625
117; 1429.64636230469; 2013.31616210938
118; 1447.97277832031; 2013.53625488281
119; 1443.3544921875; 2015.4287109375
120; 1381.33374023438; 2012.01647949219
121; 1330.24267578125; 2007.81164550781
122; 1321.24169921875; 2008.05126953125
123; 1330.765625; 2009.55590820313
124; 1352.56970214844; 2009.96362304688
125; 1364.970703125; 2009.45397949219
126; 1343.19689941406; 2008.48742675781
127; 1321.88244628906; 2008.46020507813
128; 1341.16357421875; 2008.51611328125
129; 1391.61584472656; 2008.44384765625
130; 1446.9833984375; 2012.15002441406
131; 1486.96484375; 2016.15649414063
132; 1503.35241699219; 2014.005859375
133; 1473.07287597656; 2012.46850585938
134; 1385.24670410156; 2015.71313476563
