Exercise acceleration data
Captured with Sensus v2
Sampling frequency [Hz]; 400.641021728516
Acquisition time [s]; 29.1058562842369
Number of data points; 11661
Date; 01/06/y2021 17:31:25 -03:00
Index; Z1 [mV]; Z2 [mV]
0; 1358.82946777344; 2028.24645996094
1; 1388.66467285156; 2026.828125
2; 1376.78369140625; 2029.01293945313
3; 1354.19580078125; 2028.18603515625
4; 1368.3671875; 2026.94653320313
5; 1390.64013671875; 2029.72863769531
6; 1388.65661621094; 2029.35498046875
7; 1390.216796875; 2027.63342285156
8; 1407.20300292969; 2029.2763671875
9; 1391.09643554688; 2027.64318847656
10; 1341.34411621094; 2022.87023925781
11; 1333.75329589844; 2022.21472167969
12; 1364.51916503906; 2023.94787597656
13; 1357.01049804688; 2023.07446289063
14; 1333.66125488281; 2022.57800292969
15; 1361.10900878906; 2026.32202148438
16; 1399.68151855469; 2028.7919921875
17; 1379.17749023438; 2027.69921875
18; 1323.31518554688; 2028.44018554688
19; 1298.69348144531; 2028.41674804688
20; 1319.28112792969; 2024.84265136719
21; 1350.30773925781; 2023.15539550781
22; 1354.56799316406; 2024.03747558594
23; 1321.076171875; 2024.33764648438
24; 1288.55432128906; 2024.39111328125
25; 1308.220703125; 2024.61669921875
26; 1341.85607910156; 2024.61645507813
27; 1333.08972167969; 2024.75866699219
28; 1331.26806640625; 2025.16357421875
29; 1350.59216308594; 2025.24975585938
30; 1336.04052734375; 2024.34826660156
31; 1318.67150878906; 2024.3447265625
32; 1333.90747070313; 2028.07666015625
33; 1331.427734375; 2032.4892578125
34; 1307.54760742188; 2033.15942382813
35; 1315.59191894531; 2031.99890136719
36; 1336.14379882813; 2031.77575683594
37; 1335.74157714844; 2031.92468261719
38; 1343.63537597656; 2031.80615234375
39; 1358.89123535156; 2031.72180175781
40; 1345.35400390625; 2031.62902832031
41; 1323.705078125; 2031.43469238281
42; 1339.64587402344; 2031.66772460938
43; 1362.53063964844; 2032.0400390625
44; 1353.63818359375; 2031.70849609375
45; 1351.39526367188; 2031.20825195313
46; 1374.36181640625; 2031.37829589844
47; 1390.43383789063; 2032.2412109375
48; 1384.25793457031; 2031.55920410156
49; 1380.54736328125; 2026.61364746094
50; 1392.75561523438; 2023.24694824219
51; 1380.26428222656; 2027.47924804688
52; 1342.02917480469; 2030.23986816406
53; 1334.06042480469; 2027.21813964844
54; 1355.73742675781; 2027.20068359375
55; 1367.7255859375; 2027.68957519531
56; 1371.15234375; 2025.68188476563
57; 1372.19567871094; 2027.81042480469
58; 1367.59143066406; 2029.50244140625
59; 1372.97912597656; 2027.86437988281
60; 1381.63208007813; 2028.89892578125
61; 1379.21081542969; 2028.39794921875
62; 1371.74499511719; 2026.31494140625
63; 1357.70837402344; 2029.50354003906
64; 1348.16882324219; 2031.32385253906
65; 1354.59997558594; 2026.90502929688
66; 1358.76098632813; 2023.82604980469
67; 1340.34045410156; 2024.14172363281
68; 1314.951171875; 2024.18835449219
69; 1329.07153320313; 2024.18579101563
70; 1377.04211425781; 2024.70910644531
71; 1393.73889160156; 2024.57690429688
72; 1370.2060546875; 2023.61193847656
73; 1352.36083984375; 2022.88586425781
74; 1350.57604980469; 2025.01379394531
75; 1352.69177246094; 2029.17724609375
76; 1364.7548828125; 2029.20593261719
77; 1389.93286132813; 2027.42724609375
78; 1400.345703125; 2028.82800292969
79; 1375.19152832031; 2028.60949707031
80; 1348.83996582031; 2028.34509277344
81; 1347.86962890625; 2030.27111816406
82; 1354.9208984375; 2028.59545898438
83; 1376.49829101563; 2027.80334472656
84; 1410.86828613281; 2030.48974609375
85; 1408.12268066406; 2028.70483398438
86; 1375.50231933594; 2024.54089355469
87; 1375.69311523438; 2023.89855957031
88; 1391.73937988281; 2024.53759765625
89; 1372.36059570313; 2024.6865234375
90; 1351.45361328125; 2024.83984375
91; 1367.73815917969; 2023.74633789063
92; 1387.48657226563; 2023.00561523438
93; 1378.89208984375; 2026.04406738281
94; 1353.04431152344; 2028.46667480469
95; 1329.92016601563; 2027.51037597656
96; 1324.90185546875; 2028.94616699219
97; 1340.00903320313; 2030.32849121094
98; 1337.46533203125; 2026.11877441406
99; 1316.90698242188; 2022.34423828125
100; 1342.66442871094; 2025.01989746094
101; 1387.35046386719; 2029.68103027344
102; 1381.61096191406; 2029.22778320313
103; 1374.95202636719; 2027.36474609375
104; 1412.78784179688; 2029.76000976563
105; 1423.8154296875; 2029.45397949219
106; 1356.29174804688; 2024.22900390625
107; 1289.82885742188; 2022.46704101563
108; 1295.07116699219; 2024.36267089844
109; 1312.26147460938; 2025.11157226563
110; 1309.83276367188; 2024.79370117188
111; 1334.53247070313; 2023.63464355469
112; 1377.25280761719; 2023.05322265625
113; 1395.14489746094; 2026.49426269531
114; 1370.48315429688; 2029.59130859375
115; 1334.46704101563; 2027.92797851563
116; 1342.12414550781; 2027.27722167969
117; 1368.77795410156; 2028.13818359375
118; 1377.52124023438; 2027.25378417969
119; 1384.25891113281; 2028.74926757813
120; 1366.02453613281; 2031.85754394531
121; 1327.31750488281; 2032.0185546875
122; 1333.61755371094; 2031.13452148438
123; 1367.0478515625; 2031.10168457031
124; 1365.19421386719; 2031.32580566406
125; 1349.58703613281; 2032.16284179688
126; 1370.48974609375; 2032.25183105469
127; 1388.14343261719; 2028.60424804688
128; 1348.92883300781; 2023.15710449219
129; 1328.25036621094; 2022.50390625
130; 1372.86572265625; 2027.69348144531
131; 1387.41223144531; 2032.09118652344
132; 1352.88232421875; 2032.236328125
133; 1353.96875; 2031.26013183594
134; 1383.56506347656; 2031.23840332031
